,accommodates,bathrooms,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,host_response,amenities_ratio,property_type_Condominium,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Private room,room_type_Shared room,cancellation_policy_moderate,cancellation_policy_strict,regions_Brooklyn,regions_Chicago,regions_LA Mains,regions_New York Mains,regions_Other,regions_Queens,regions_San Francisco,regions_Santa Clarita,regions_Washington
176,4,2.0,1,1,0,4,100.0,2.0,2.0,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
177,3,1.0,1,1,0,1,100.0,2.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,3,1.0,1,1,1,61,93.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
179,3,1.0,0,1,0,25,98.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
180,4,2.0,1,1,0,1,100.0,2.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,4,1.0,1,1,0,94,89.0,1.0,2.0,0,0.2222222222222222,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
182,8,2.0,1,0,0,103,96.0,2.0,2.0,1,0.3194444444444444,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
183,2,1.0,1,1,1,3,100.0,1.0,1.0,1,0.2916666666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
184,4,1.0,1,1,1,6,100.0,1.0,2.0,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
185,2,1.0,1,1,0,43,88.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
186,2,1.0,1,1,0,80,91.0,1.0,1.0,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
187,3,1.0,0,1,0,6,100.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
188,2,1.0,1,1,0,57,98.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
189,2,1.5,1,1,1,139,87.0,1.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
190,4,2.0,1,0,1,3,100.0,2.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,7,3.0,1,1,0,76,98.0,3.0,4.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
192,3,1.0,1,1,1,26,97.0,1.0,2.0,1,0.2361111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
193,4,1.0,1,1,0,18,97.0,2.0,3.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
194,3,1.0,1,1,1,51,98.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
195,6,1.0,1,1,0,1,80.0,2.0,3.0,1,0.3888888888888889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
196,7,1.0,1,1,0,46,99.0,2.0,3.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
197,2,1.0,0,1,1,63,87.0,1.0,1.0,1,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198,1,1.0,1,0,1,10,98.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
199,3,1.0,0,0,0,1,100.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,4,1.0,1,0,0,4,100.0,2.0,2.0,1,0.2777777777777778,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
201,3,1.0,1,0,0,3,100.0,0.0,1.0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,3,1.0,1,1,0,50,97.0,1.0,1.0,0,0.08333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
203,1,1.0,1,1,1,83,95.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
204,2,1.0,1,1,0,9,100.0,1.0,1.0,0,0.4027777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
205,2,1.0,1,1,0,68,97.0,0.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
206,2,1.0,1,1,0,2,90.0,1.0,1.0,0,0.18055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,4,1.0,1,1,0,121,99.0,1.0,2.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
208,2,1.0,0,1,0,1,80.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
209,2,1.0,1,1,0,4,100.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
210,2,1.0,1,1,0,24,97.0,1.0,1.0,0,0.2916666666666667,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
211,2,2.5,0,0,0,26,98.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
212,2,1.0,1,1,1,12,90.0,1.0,1.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
213,4,1.0,1,1,1,18,94.0,1.0,3.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
214,2,1.0,1,1,1,168,96.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
215,1,1.5,1,1,1,17,98.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
216,5,2.0,0,1,0,5,100.0,2.0,2.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
217,2,1.5,1,1,0,5,100.0,1.0,1.0,1,0.09722222222222222,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
218,3,3.0,0,1,1,8,90.0,1.0,8.0,1,0.3333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
219,2,1.0,0,0,1,3,100.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
220,2,1.0,1,0,1,171,95.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
221,2,1.0,1,1,1,23,96.0,0.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
222,7,2.0,1,1,0,41,97.0,2.0,4.0,1,0.4027777777777778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
223,3,1.5,1,0,1,3,73.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
224,1,1.0,0,1,0,8,100.0,1.0,1.0,0,0.125,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
225,4,2.0,1,1,1,9,96.0,2.0,2.0,1,0.3194444444444444,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
226,3,1.0,1,1,0,12,98.0,1.0,2.0,1,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
227,3,1.0,1,0,1,5,100.0,0.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
228,3,1.0,0,1,0,30,99.0,2.0,3.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,4,2.0,1,0,0,19,100.0,2.0,2.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
230,2,1.0,1,1,0,4,90.0,1.0,1.0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,6,1.0,1,0,1,21,98.0,2.0,3.0,1,0.3194444444444444,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
232,2,1.0,1,1,0,5,100.0,1.0,1.0,0,0.19444444444444445,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
233,2,1.0,1,1,0,30,97.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,2,1.0,0,1,0,235,96.0,1.0,1.0,1,0.1388888888888889,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
235,2,1.0,1,1,0,58,98.0,1.0,1.0,1,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,2,1.0,0,0,1,36,99.0,1.0,1.0,0,0.2777777777777778,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
237,6,2.5,1,1,0,48,99.0,3.0,3.0,1,0.2361111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
238,1,1.0,1,1,1,18,93.0,1.0,1.0,1,0.3472222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
239,2,1.0,1,1,0,114,100.0,1.0,1.0,1,0.2361111111111111,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
240,1,1.0,0,1,0,13,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
241,4,1.0,1,1,1,61,93.0,1.0,2.0,1,0.3611111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,5,1.0,1,1,1,27,92.0,1.0,2.0,0,0.3611111111111111,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
243,3,1.0,1,1,0,192,97.0,0.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
244,4,1.0,1,1,0,34,98.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
245,7,1.0,1,1,1,1,100.0,1.0,4.0,1,0.25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
246,1,1.0,0,1,0,81,93.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
247,2,1.0,1,1,0,205,98.0,0.0,1.0,1,0.25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
248,2,1.0,0,0,0,6,87.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
249,3,1.0,1,1,0,6,100.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,2,1.0,1,1,0,14,100.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
251,3,1.5,1,1,0,8,100.0,1.0,2.0,1,0.4027777777777778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
252,6,1.0,1,1,0,129,94.0,1.0,3.0,1,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,2,1.0,1,1,0,2,100.0,1.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
254,8,3.0,1,1,0,43,96.0,4.0,4.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
255,2,1.0,1,1,1,9,98.0,1.0,1.0,1,0.3472222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
256,2,1.0,1,1,0,2,100.0,1.0,1.0,1,0.18055555555555555,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
257,2,1.0,0,0,0,11,96.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,2,1.0,1,1,0,3,93.0,1.0,1.0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
259,2,1.0,0,1,0,6,93.0,1.0,1.0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,5,1.0,1,1,0,38,94.0,2.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2,1.0,1,0,0,5,96.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
262,1,1.0,1,0,1,21,90.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
263,2,1.0,1,0,0,2,100.0,1.0,1.0,0,0.1111111111111111,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
264,2,1.0,1,1,0,31,96.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
265,6,2.0,1,1,1,7,100.0,3.0,3.0,1,0.4583333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,2,1.0,1,1,0,68,98.0,0.0,1.0,0,0.3472222222222222,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
267,5,1.5,1,0,1,9,100.0,2.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
268,2,1.0,0,1,1,15,88.0,1.0,1.0,1,0.4166666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
269,3,1.0,1,1,0,10,98.0,1.0,1.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
270,6,1.5,1,1,0,4,100.0,2.0,3.0,0,0.5277777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
271,4,1.0,1,0,1,21,96.0,2.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
272,2,1.0,0,1,1,14,91.0,1.0,1.0,1,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
273,8,3.0,1,0,1,40,94.0,3.0,4.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,2,1.0,0,1,1,15,97.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
275,2,1.0,0,1,0,119,90.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
276,1,1.0,1,1,0,11,91.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
277,1,3.0,1,1,0,96,91.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
278,2,1.0,1,1,1,1,100.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
279,2,2.0,0,1,1,78,85.0,1.0,1.0,1,0.3888888888888889,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
280,2,1.0,1,1,0,54,94.0,1.0,1.0,0,0.1388888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
281,2,1.0,1,1,1,78,85.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
282,2,1.0,1,1,0,38,97.0,1.0,1.0,1,0.5416666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
283,2,1.0,1,1,0,13,98.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
284,9,1.0,1,1,1,138,92.0,2.0,4.0,1,0.3888888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
285,5,1.0,1,1,1,16,100.0,2.0,3.0,1,0.5416666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
286,2,1.0,1,1,1,1,100.0,1.0,1.0,1,0.2777777777777778,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
287,2,1.0,1,1,0,13,98.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
288,2,1.0,1,1,1,15,96.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
289,1,1.0,0,0,1,12,98.0,1.0,1.0,1,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
290,2,1.0,1,1,1,132,97.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
291,2,1.0,1,0,1,3,60.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
292,3,1.0,1,1,0,5,100.0,1.0,1.0,0,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
293,2,1.0,1,1,0,2,100.0,1.0,1.0,0,0.4305555555555556,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
294,2,1.0,1,1,0,43,97.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
295,2,1.0,1,0,1,2,100.0,2.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
296,4,1.0,1,1,0,28,100.0,0.0,3.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
297,3,1.0,0,0,0,2,100.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,3,1.0,1,0,1,28,94.0,1.0,3.0,1,0.2361111111111111,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
299,4,2.0,1,1,1,4,95.0,2.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
300,2,1.0,1,1,1,2,100.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
301,4,1.0,1,1,0,4,95.0,0.0,2.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
302,3,1.0,1,1,0,9,100.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
303,1,1.0,0,0,0,1,100.0,1.0,1.0,1,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
304,1,1.0,1,1,0,168,94.0,1.0,1.0,0,0.2916666666666667,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
305,7,1.0,1,0,0,47,91.0,3.0,4.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
306,4,1.0,0,1,0,3,96.0,2.0,2.0,1,0.5277777777777778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
307,2,1.0,0,0,0,2,90.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
308,2,1.0,1,0,0,6,100.0,1.0,1.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
309,3,1.0,1,1,0,1,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,4,1.0,1,1,1,7,97.0,1.0,1.0,1,0.18055555555555555,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
311,4,1.0,1,1,0,14,94.0,0.0,3.0,1,0.2222222222222222,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312,4,1.0,0,0,1,24,85.0,0.0,2.0,0,0.1527777777777778,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
313,2,1.0,1,1,1,67,95.0,2.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
314,5,1.0,1,1,1,5,96.0,2.0,3.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
315,3,1.0,1,0,0,4,93.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
316,3,1.0,1,0,1,13,95.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
317,2,1.0,0,0,1,2,90.0,1.0,1.0,0,0.1527777777777778,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
318,4,1.0,1,1,0,20,96.0,2.0,2.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
319,2,1.0,0,1,1,91,99.0,1.0,1.0,1,0.3194444444444444,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
320,4,3.5,1,1,1,5,100.0,1.0,2.0,0,0.4444444444444444,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
321,2,1.0,1,1,1,67,93.0,1.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
322,2,1.0,1,1,0,28,96.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,4,1.0,1,1,1,75,95.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
324,1,1.0,1,1,0,2,100.0,1.0,1.0,0,0.3055555555555556,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
325,2,1.0,1,0,1,5,96.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
326,4,1.0,1,1,1,125,86.0,0.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
327,1,1.0,0,0,1,10,94.0,1.0,2.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
328,2,1.0,0,1,0,4,85.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
329,4,1.0,1,1,0,5,100.0,1.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,3,1.0,0,1,0,9,89.0,1.0,1.0,0,0.3055555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,2,1.0,1,0,0,58,96.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
332,5,2.5,1,1,0,2,100.0,3.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
333,2,1.0,0,1,1,9,86.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
334,8,2.5,1,1,1,3,93.0,4.0,4.0,0,0.2777777777777778,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
335,6,1.0,1,1,0,5,80.0,2.0,3.0,1,0.1527777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,2,1.0,1,1,0,123,96.0,1.0,1.0,1,0.4027777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
337,1,1.0,1,1,0,186,97.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
338,4,1.0,1,1,0,3,90.0,2.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339,3,1.0,1,0,1,18,93.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
340,2,1.0,1,0,1,13,97.0,1.0,2.0,1,0.3194444444444444,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
341,8,2.0,1,1,0,6,97.0,3.0,4.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
342,3,1.0,1,1,0,121,95.0,1.0,1.0,1,0.4027777777777778,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
343,5,2.0,1,0,1,21,86.0,2.0,2.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
344,2,1.0,1,0,0,2,100.0,1.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345,4,1.0,1,1,0,47,97.0,1.0,2.0,1,0.3888888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
346,2,1.0,1,0,0,15,100.0,1.0,1.0,1,0.3611111111111111,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
347,10,4.0,1,0,1,6,93.0,4.0,5.0,1,0.4722222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
348,2,1.0,1,1,0,62,97.0,1.0,1.0,1,0.6111111111111112,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
349,1,1.0,1,1,0,36,96.0,1.0,1.0,1,0.19444444444444445,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
350,4,1.5,1,1,0,62,100.0,2.0,2.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
351,9,2.0,1,1,0,43,92.0,3.0,4.0,1,0.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
352,1,1.0,0,1,0,13,89.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
353,8,1.0,1,1,0,69,89.0,3.0,3.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
354,3,1.0,1,1,0,167,93.0,0.0,3.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
