property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,price,host_response,amenities_ratio,regions
6,2,6,2.5,2,1,1,0,34,98.0,3.0,4.0,349.99999999999983,1,0.33766233766233766,7
6,1,2,1.0,2,1,1,0,62,96.0,1.0,1.0,98.00000000000004,1,0.24675324675324675,7
6,2,2,1.0,1,1,1,1,20,97.0,1.0,1.0,119.99999999999996,1,0.19480519480519481,8
6,2,11,2.0,2,1,1,1,9,98.0,2.0,6.0,1000.0000000000008,1,0.3116883116883117,6
5,1,1,2.0,0,1,1,0,7,94.0,1.0,1.0,50.000000000000036,1,0.2597402597402597,7
6,1,2,1.0,0,1,1,0,8,94.0,1.0,1.0,125.00000000000004,0,0.22077922077922077,5
6,1,2,2.0,2,1,1,0,24,94.0,1.0,1.0,74.99999999999997,1,0.3116883116883117,7
6,2,2,1.0,1,1,1,0,16,80.0,0.0,1.0,149.99999999999997,1,0.12987012987012986,8
5,2,8,2.5,1,0,1,0,85,89.0,3.0,4.0,190.0,1,0.14285714285714285,5
6,1,2,1.0,2,1,1,0,2,100.0,1.0,1.0,95.0,1,0.2077922077922078,9
6,2,4,1.0,2,1,1,0,14,88.0,1.0,2.0,199.99999999999991,1,0.24675324675324675,9
6,1,2,1.0,2,1,1,0,88,97.0,1.0,1.0,95.0,1,0.16883116883116883,9
6,2,4,1.0,0,1,1,0,34,97.0,1.0,2.0,129.99999999999997,1,0.18181818181818182,9
6,1,2,1.0,1,0,0,0,15,99.0,1.0,1.0,64.99999999999999,1,0.23376623376623376,9
6,2,8,1.0,2,1,1,0,127,94.0,4.0,5.0,300.00000000000017,1,0.3246753246753247,9
6,2,4,1.0,1,1,1,0,154,96.0,1.0,2.0,67.00000000000004,1,0.3116883116883117,5
6,2,3,1.0,2,1,1,1,11,80.0,1.0,1.0,99.0,1,0.3116883116883117,7
5,1,1,1.0,0,1,1,0,1,80.0,1.0,1.0,44.00000000000002,1,0.22077922077922077,1
6,2,4,1.0,2,1,1,0,3,100.0,1.0,2.0,149.0,1,0.2077922077922078,8
1,2,3,1.0,2,1,1,0,73,99.0,1.0,2.0,171.99999999999991,1,0.2597402597402597,6
6,1,2,1.0,2,1,1,0,21,97.0,1.0,1.0,74.99999999999997,1,0.2597402597402597,8
4,2,2,1.0,2,1,1,0,17,98.0,1.0,1.0,314.9999999999997,1,0.5064935064935064,6
6,2,3,1.0,1,1,1,1,16,96.0,1.0,1.0,249.99999999999991,1,0.24675324675324675,6
2,2,4,1.0,1,1,0,1,2,100.0,2.0,2.0,160.00000000000026,1,0.24675324675324675,9
6,1,2,1.0,2,1,1,1,81,93.0,1.0,1.0,59.99999999999999,1,0.2597402597402597,8
6,1,1,1.0,1,1,1,1,7,97.0,1.0,1.0,45.00000000000002,1,0.2597402597402597,8
6,2,2,1.0,1,1,1,1,32,98.0,1.0,1.0,475.00000000000085,1,0.4675324675324675,9
4,2,4,1.0,0,0,0,0,2,100.0,1.0,2.0,149.99999999999997,1,0.23376623376623376,3
6,1,1,1.0,0,0,1,0,4,100.0,1.0,1.0,179.9999999999999,1,0.2987012987012987,9
5,2,14,3.5,2,1,1,0,3,87.0,5.0,6.0,385.0000000000005,1,0.3246753246753247,1
6,2,7,1.0,0,1,0,1,2,90.0,3.0,6.0,249.99999999999991,1,0.19480519480519481,9
6,2,2,1.0,2,1,1,0,18,98.0,1.0,1.0,249.99999999999991,1,0.2857142857142857,6
6,2,7,1.0,1,1,0,0,5,100.0,3.0,4.0,349.99999999999983,1,0.38961038961038963,2
6,2,4,1.5,1,1,1,0,37,100.0,2.0,2.0,275.00000000000057,1,0.2597402597402597,4
6,2,5,1.0,2,1,1,1,9,89.0,2.0,3.0,320.00000000000017,1,0.24675324675324675,7
5,1,4,1.5,1,0,1,1,26,89.0,1.0,3.0,59.99999999999999,1,0.16883116883116883,9
5,2,5,2.5,2,1,0,1,7,100.0,2.0,4.0,499.99999999999983,1,0.24675324675324675,4
5,1,2,1.0,1,1,0,1,58,96.0,1.0,1.0,89.99999999999967,1,0.2597402597402597,6
6,1,2,1.0,1,0,1,0,31,99.0,1.0,1.0,85.00000000000001,1,0.19480519480519481,9
5,1,1,1.0,2,1,1,1,136,96.0,1.0,1.0,69.00000000000001,0,0.33766233766233766,7
6,1,3,1.0,1,1,0,0,3,100.0,1.0,1.0,199.99999999999991,1,0.2597402597402597,9
3,1,2,1.0,2,1,1,1,135,89.0,1.0,2.0,74.00000000000003,1,0.37662337662337664,7
5,2,2,2.0,2,1,1,0,11,86.0,2.0,2.0,349.99999999999983,1,0.22077922077922077,7
5,2,4,1.0,1,1,1,0,13,100.0,1.0,3.0,119.99999999999996,1,0.2077922077922078,7
6,2,4,1.0,2,1,1,1,16,98.0,2.0,3.0,142.00000000000014,1,0.2987012987012987,7
6,2,2,1.0,2,1,1,0,24,93.0,1.0,1.0,203.99999999999997,1,0.2597402597402597,8
5,1,2,1.0,1,1,0,0,3,100.0,1.0,1.0,100.00000000000004,1,0.2987012987012987,1
6,2,3,1.0,0,1,1,0,4,100.0,1.0,1.0,285.00000000000057,1,0.2597402597402597,9
2,1,2,1.0,0,1,1,1,3,87.0,1.0,1.0,74.99999999999997,1,0.16883116883116883,5
6,2,3,1.0,1,1,1,0,14,86.0,1.0,1.0,129.99999999999997,1,0.36363636363636365,9
5,1,2,1.0,2,1,0,0,23,95.0,1.0,1.0,85.00000000000001,1,0.15584415584415584,7
5,2,1,1.0,0,1,0,0,69,98.0,0.0,1.0,119.00000000000013,1,0.2077922077922078,7
6,1,2,1.0,2,1,1,0,48,98.0,1.0,1.0,85.00000000000001,1,0.2987012987012987,8
5,1,1,1.0,1,1,1,0,1,100.0,1.0,1.0,55.00000000000002,1,0.11688311688311688,8
6,1,2,1.0,0,1,1,1,59,88.0,1.0,1.0,55.00000000000002,1,0.16883116883116883,2
5,2,5,1.0,1,1,1,0,31,95.0,1.0,3.0,125.00000000000004,1,0.18181818181818182,8
6,1,2,1.0,1,0,0,1,5,90.0,1.0,1.0,100.00000000000004,0,0.19480519480519481,9
6,2,4,1.0,2,1,1,0,6,96.0,2.0,2.0,199.0,1,0.16883116883116883,6
6,1,2,2.0,2,1,1,0,51,96.0,1.0,1.0,72.0,1,0.3116883116883117,7
5,2,4,2.0,2,1,1,0,3,100.0,2.0,2.0,249.99999999999991,1,0.35064935064935066,7
5,1,2,3.5,0,1,0,1,14,89.0,1.0,1.0,96.0,0,0.2077922077922078,6
6,2,6,2.0,2,1,1,1,37,97.0,2.0,3.0,149.99999999999997,1,0.22077922077922077,7
6,2,4,1.5,2,1,1,0,22,99.0,2.0,2.0,599.0,1,0.4935064935064935,6
6,2,2,1.0,0,0,0,1,2,90.0,0.0,1.0,219.00000000000003,1,0.16883116883116883,6
6,1,1,1.0,1,1,1,0,144,96.0,1.0,1.0,89.99999999999967,1,0.2597402597402597,9
4,1,3,1.0,0,0,1,0,4,100.0,1.0,2.0,64.99999999999999,1,0.23376623376623376,3
6,1,4,1.0,1,1,1,0,40,97.0,1.0,2.0,199.0,1,0.2727272727272727,0
5,1,2,1.5,1,1,1,0,5,96.0,1.0,1.0,59.99999999999999,1,0.15584415584415584,8
6,0,2,1.0,2,0,1,0,10,95.0,1.0,1.0,41.000000000000036,1,0.22077922077922077,3
6,1,1,1.0,1,0,1,0,41,97.0,1.0,1.0,89.99999999999967,1,0.3116883116883117,7
6,1,2,1.0,2,1,0,0,72,96.0,1.0,1.0,67.00000000000004,1,0.2857142857142857,8
5,2,5,1.5,2,1,1,0,8,100.0,3.0,5.0,195.0,1,0.2077922077922078,8
6,2,2,1.0,2,1,0,1,1,80.0,0.0,1.0,96.0,0,0.19480519480519481,7
6,1,1,1.0,2,1,1,1,54,96.0,1.0,1.0,59.99999999999999,1,0.22077922077922077,8
6,1,1,2.0,2,1,0,0,15,97.0,1.0,1.0,39.99999999999998,1,0.14285714285714285,9
2,2,9,3.5,2,1,0,0,29,99.0,4.0,4.0,385.0000000000005,0,0.3116883116883117,5
6,2,3,1.0,2,1,0,0,42,99.0,0.0,2.0,249.99999999999991,1,0.2727272727272727,4
6,2,4,1.0,1,1,1,0,75,93.0,1.0,3.0,177.00000000000009,1,0.2597402597402597,9
6,1,2,1.0,1,1,1,0,21,91.0,1.0,1.0,115.0,0,0.23376623376623376,9
6,2,3,1.0,2,1,1,0,112,91.0,1.0,1.0,199.0,1,0.11688311688311688,0
6,1,4,2.0,2,0,1,0,77,99.0,1.0,1.0,79.0,1,0.33766233766233766,3
6,0,1,1.0,1,1,0,0,55,97.0,1.0,1.0,79.0,1,0.3116883116883117,5
5,1,2,1.0,1,0,1,1,25,97.0,1.0,1.0,129.99999999999997,1,0.22077922077922077,7
6,0,1,2.0,2,1,1,0,56,94.0,1.0,1.0,25.00000000000001,1,0.5194805194805194,3
5,1,1,1.0,2,1,1,1,17,93.0,1.0,1.0,28.99999999999999,1,0.18181818181818182,8
5,1,2,2.0,0,0,0,1,10,90.0,1.0,2.0,42.999999999999964,0,0.2077922077922078,7
6,2,3,1.0,1,1,1,0,181,95.0,0.0,2.0,99.0,0,0.36363636363636365,7
5,2,5,1.0,1,0,1,1,2,100.0,2.0,3.0,125.00000000000004,1,0.16883116883116883,5
5,2,4,1.0,1,1,0,0,2,80.0,2.0,3.0,119.00000000000013,1,0.2857142857142857,8
6,1,2,1.0,1,1,1,1,8,95.0,1.0,1.0,89.99999999999967,1,0.5714285714285714,8
6,1,3,1.0,2,1,1,1,19,99.0,1.0,2.0,95.0,1,0.24675324675324675,9
6,2,4,1.0,1,1,0,1,3,93.0,1.0,1.0,209.99999999999997,1,0.35064935064935066,3
1,2,2,2.0,1,1,1,0,4,85.0,1.0,2.0,236.00000000000009,1,0.2857142857142857,7
4,1,2,1.0,1,1,1,0,2,100.0,1.0,1.0,125.00000000000004,1,0.36363636363636365,8
6,1,2,1.0,2,1,1,0,8,95.0,1.0,1.0,61.00000000000001,1,0.2727272727272727,8
6,2,3,1.0,2,1,1,0,1,80.0,1.0,2.0,197.0,1,0.3246753246753247,1
4,1,1,1.0,0,0,0,0,3,100.0,1.0,1.0,69.00000000000001,1,0.2077922077922078,1
6,1,4,1.0,2,1,1,0,53,91.0,1.0,3.0,74.99999999999997,1,0.2597402597402597,9
6,2,4,1.0,2,1,1,0,31,96.0,0.0,2.0,229.00000000000045,1,0.2727272727272727,6
6,1,2,1.0,1,1,1,0,9,98.0,3.0,1.0,95.0,1,0.3246753246753247,9
4,2,8,2.0,2,1,1,1,24,93.0,2.0,4.0,100.00000000000004,1,0.42857142857142855,7
6,1,1,1.5,1,0,1,0,3,87.0,1.0,1.0,64.99999999999999,1,0.1038961038961039,9
6,1,2,1.0,0,0,1,1,8,90.0,1.0,1.0,64.99999999999999,1,0.16883116883116883,9
6,1,2,2.0,2,0,1,1,117,96.0,1.0,1.0,88.00000000000004,1,0.2597402597402597,8
4,2,2,1.0,2,1,1,0,66,96.0,0.0,1.0,133.0,1,0.33766233766233766,7
6,2,2,1.0,1,0,1,0,106,90.0,1.0,1.0,99.0,0,0.12987012987012986,9
3,2,5,2.0,1,1,0,0,14,99.0,2.0,2.0,160.00000000000026,1,0.5064935064935064,4
5,2,6,1.0,2,1,0,0,31,96.0,2.0,2.0,235.00000000000043,1,0.2597402597402597,8
6,2,4,1.0,2,1,1,0,255,89.0,2.0,2.0,275.00000000000057,1,0.07792207792207792,9
6,2,5,1.0,1,1,1,1,47,90.0,1.0,3.0,129.99999999999997,1,0.2727272727272727,9
5,2,4,1.5,1,1,0,0,3,100.0,2.0,2.0,199.99999999999991,1,0.2727272727272727,5
5,1,2,1.0,1,0,1,0,6,100.0,1.0,1.0,55.00000000000002,1,0.23376623376623376,9
5,1,2,1.0,1,1,1,0,20,98.0,1.0,1.0,46.0,1,0.4935064935064935,3
6,2,6,2.0,0,1,1,1,19,96.0,2.0,5.0,249.99999999999991,1,0.4155844155844156,1
5,2,10,3.5,2,1,1,1,21,98.0,4.0,5.0,117.00000000000004,0,0.19480519480519481,5
6,1,2,1.0,1,1,1,0,6,100.0,1.0,1.0,119.99999999999996,0,0.14285714285714285,6
6,2,2,1.0,2,1,1,0,3,100.0,1.0,1.0,199.99999999999991,1,0.19480519480519481,8
6,2,2,1.0,2,0,1,0,114,95.0,1.0,2.0,79.99999999999997,1,0.2077922077922078,2
6,2,3,1.0,1,1,1,1,77,99.0,1.0,2.0,119.99999999999996,0,0.2727272727272727,3
6,1,2,1.0,2,1,1,0,26,100.0,1.0,1.0,98.00000000000004,1,0.33766233766233766,7
5,1,2,1.0,2,1,1,0,63,91.0,1.0,1.0,110.99999999999996,1,0.07792207792207792,0
6,1,1,1.0,0,0,0,0,1,80.0,1.0,1.0,95.0,0,0.09090909090909091,9
6,2,4,1.0,2,1,0,0,25,96.0,2.0,2.0,104.99999999999996,0,0.2597402597402597,7
6,2,8,1.0,2,1,1,1,2,60.0,2.0,3.0,345.00000000000045,1,0.24675324675324675,2
5,1,2,1.0,2,1,1,0,20,98.0,1.0,1.0,160.00000000000026,1,0.18181818181818182,6
6,2,2,1.0,1,1,0,0,18,94.0,1.0,1.0,149.99999999999997,1,0.18181818181818182,9
6,1,2,1.0,0,1,0,0,2,100.0,1.0,1.0,108.00000000000004,1,0.36363636363636365,9
6,2,3,1.0,1,1,1,0,32,92.0,0.0,3.0,119.00000000000013,0,0.23376623376623376,8
6,1,2,1.0,2,1,1,1,51,96.0,1.0,1.0,144.99999999999997,1,0.35064935064935066,9
6,2,3,1.0,2,1,0,0,12,100.0,1.0,1.0,249.99999999999991,1,0.2597402597402597,6
6,2,2,1.0,1,1,1,0,7,100.0,0.0,1.0,98.00000000000004,1,0.2857142857142857,9
6,1,2,1.0,0,1,0,0,3,93.0,2.0,2.0,110.99999999999996,1,0.24675324675324675,9
5,2,3,1.0,1,1,0,0,110,93.0,0.0,1.0,56.00000000000002,0,0.23376623376623376,4
6,2,2,1.0,2,1,1,1,14,90.0,1.0,1.0,125.00000000000004,1,0.18181818181818182,9
5,2,2,1.0,2,1,1,1,63,95.0,0.0,1.0,149.99999999999997,0,0.19480519480519481,6
6,1,7,1.0,2,1,0,1,29,91.0,1.0,5.0,199.0,1,0.2857142857142857,9
3,0,1,2.0,2,0,1,1,78,94.0,1.0,16.0,50.000000000000036,0,0.2857142857142857,7
6,2,4,1.5,1,1,1,0,21,99.0,2.0,3.0,395.00000000000006,1,0.42857142857142855,6
6,2,5,1.0,0,1,0,1,36,95.0,2.0,2.0,99.0,1,0.2597402597402597,5
6,1,2,1.0,1,1,1,0,8,94.0,1.0,2.0,62.99999999999999,1,0.2077922077922078,2
6,2,6,1.0,2,1,1,0,13,95.0,1.0,3.0,159.0,1,0.35064935064935066,3
6,2,4,1.0,1,1,1,1,14,96.0,1.0,2.0,115.0,0,0.2987012987012987,7
5,2,7,3.0,1,1,1,0,13,94.0,4.0,4.0,179.0,1,0.45454545454545453,3
6,2,4,1.0,0,0,1,0,2,100.0,1.0,2.0,149.99999999999997,1,0.2077922077922078,8
6,1,2,1.0,1,0,0,1,17,96.0,1.0,1.0,59.00000000000002,1,0.2727272727272727,9
4,2,4,1.0,2,0,1,0,16,100.0,2.0,2.0,119.99999999999996,1,0.2077922077922078,4
6,1,2,1.0,2,1,1,0,192,95.0,1.0,1.0,69.00000000000001,1,0.23376623376623376,9
4,2,2,1.0,1,1,0,0,14,99.0,1.0,1.0,295.0000000000001,1,0.2987012987012987,6
5,1,4,1.5,1,1,1,0,7,83.0,2.0,2.0,59.99999999999999,0,0.2597402597402597,8
6,2,2,1.0,1,1,0,0,1,100.0,0.0,1.0,133.99999999999997,1,0.12987012987012986,9
6,2,4,1.0,2,1,1,1,12,95.0,1.0,2.0,179.0,1,0.2987012987012987,1
6,1,1,1.0,2,1,1,1,6,73.0,1.0,1.0,59.99999999999999,1,0.3116883116883117,9
6,1,2,1.0,2,1,1,0,7,94.0,1.0,1.0,48.99999999999999,1,0.1038961038961039,9
6,2,6,2.0,2,1,1,0,36,98.0,2.0,4.0,175.00000000000009,1,0.36363636363636365,7
6,1,1,1.0,0,0,1,0,16,99.0,1.0,1.0,149.99999999999997,1,0.3116883116883117,9
6,2,2,1.0,1,1,0,0,5,100.0,0.0,1.0,98.00000000000004,1,0.2077922077922078,9
5,2,8,1.0,2,1,1,0,76,93.0,3.0,4.0,275.00000000000057,1,0.24675324675324675,4
6,1,1,1.0,2,1,1,0,18,99.0,1.0,1.0,48.99999999999999,0,0.3116883116883117,7
6,2,2,1.0,1,1,1,1,36,97.0,1.0,1.0,129.99999999999997,0,0.3246753246753247,7
3,1,4,1.0,1,1,1,0,33,87.0,1.0,2.0,67.00000000000004,1,0.2597402597402597,1
5,1,2,1.0,1,0,1,0,1,100.0,0.0,1.0,67.00000000000004,1,0.24675324675324675,4
5,2,2,1.0,1,0,0,0,8,100.0,0.0,1.0,199.99999999999991,1,0.2597402597402597,1
6,2,9,1.5,1,1,0,1,7,100.0,2.0,6.0,138.00000000000006,1,0.24675324675324675,2
4,2,5,3.0,0,1,1,1,3,100.0,2.0,2.0,267.99999999999994,1,0.2987012987012987,0
6,2,4,1.0,2,1,1,0,11,87.0,1.0,1.0,175.00000000000009,1,0.2077922077922078,0
6,2,5,1.0,0,0,1,1,46,98.0,1.0,3.0,199.99999999999991,1,0.45454545454545453,2
6,1,2,1.0,2,1,1,1,113,96.0,1.0,1.0,149.0,1,0.4805194805194805,9
5,1,6,1.0,1,1,1,1,118,94.0,1.0,3.0,57.99999999999999,1,0.15584415584415584,3
6,1,2,1.0,2,1,1,0,10,96.0,1.0,1.0,129.99999999999997,1,0.23376623376623376,9
3,2,2,1.0,1,1,0,0,8,98.0,0.0,1.0,128.99999999999997,1,0.22077922077922077,7
6,2,5,1.0,2,1,1,0,91,93.0,3.0,3.0,275.00000000000057,1,0.23376623376623376,8
4,1,2,1.0,2,1,1,0,49,97.0,1.0,1.0,144.00000000000014,1,0.2077922077922078,9
6,2,2,1.0,1,1,1,0,14,100.0,1.0,1.0,299.0000000000004,1,0.18181818181818182,9
6,1,2,1.0,0,0,1,0,1,100.0,1.0,1.0,59.99999999999999,1,0.22077922077922077,9
5,1,2,1.0,1,0,1,0,62,93.0,1.0,1.0,44.00000000000002,1,0.22077922077922077,2
5,1,2,1.0,2,1,1,0,8,98.0,1.0,1.0,59.99999999999999,1,0.3246753246753247,1
6,1,2,1.0,0,1,1,0,23,97.0,1.0,1.0,85.00000000000001,1,0.22077922077922077,9
6,1,2,2.0,0,1,1,0,2,100.0,1.0,1.0,30.000000000000004,1,0.23376623376623376,7
6,1,2,1.0,0,1,0,0,3,100.0,1.0,1.0,48.99999999999999,1,0.15584415584415584,8
6,2,4,1.0,1,1,0,0,2,100.0,1.0,2.0,125.00000000000004,1,0.14285714285714285,8
6,1,2,1.0,2,1,0,1,1,20.0,1.0,1.0,88.99999999999999,1,0.12987012987012986,4
1,2,2,1.0,2,1,1,0,22,99.0,1.0,1.0,138.00000000000006,1,0.3246753246753247,7
5,2,10,3.0,1,1,1,0,5,100.0,3.0,5.0,749.9999999999999,1,0.2857142857142857,7
6,1,2,1.0,0,1,1,0,60,92.0,1.0,1.0,94.0,1,0.22077922077922077,3
5,1,3,0.5,0,1,1,0,1,80.0,1.0,2.0,70.00000000000003,1,0.2597402597402597,9
6,1,1,1.0,0,1,1,0,3,100.0,1.0,1.0,72.0,0,0.11688311688311688,9
5,1,2,1.0,1,1,1,1,22,98.0,1.0,1.0,95.0,1,0.2987012987012987,4
5,1,4,1.0,2,1,0,1,11,95.0,1.0,2.0,50.000000000000036,1,0.19480519480519481,8
5,2,4,1.0,2,1,1,1,6,80.0,2.0,2.0,159.0,0,0.12987012987012986,7
4,2,3,2.0,0,1,0,0,2,100.0,2.0,3.0,199.99999999999991,1,0.19480519480519481,8
6,1,1,1.0,2,0,1,0,146,93.0,1.0,1.0,34.99999999999999,1,0.2987012987012987,9
6,2,2,1.0,2,1,1,0,136,100.0,0.0,1.0,164.9999999999998,1,0.24675324675324675,7
2,1,2,1.0,1,1,1,0,5,100.0,1.0,1.0,88.99999999999999,1,0.24675324675324675,1
3,2,2,1.0,2,1,1,0,69,98.0,1.0,1.0,92.99999999999994,1,0.22077922077922077,7
5,2,6,1.5,1,1,0,0,47,99.0,2.0,2.0,144.99999999999997,0,0.2597402597402597,3
6,2,2,1.0,1,1,1,0,31,99.0,0.0,1.0,85.00000000000001,1,0.23376623376623376,8
3,2,6,2.0,2,0,1,0,3,100.0,2.0,3.0,649.9999999999992,1,0.36363636363636365,9
5,1,6,1.0,1,1,1,0,8,90.0,0.0,3.0,59.99999999999999,1,0.45454545454545453,9
6,1,3,1.0,2,0,1,0,1,100.0,1.0,2.0,30.000000000000004,1,0.16883116883116883,8
6,2,2,1.0,1,1,1,0,17,100.0,0.0,1.0,142.00000000000014,1,0.2727272727272727,6
5,1,1,0.5,0,0,0,0,3,100.0,1.0,1.0,59.99999999999999,1,0.2597402597402597,7
6,1,3,1.0,0,1,0,0,2,100.0,1.0,1.0,100.00000000000004,0,0.2077922077922078,9
6,2,5,1.0,2,0,1,0,18,80.0,1.0,2.0,149.99999999999997,1,0.33766233766233766,8
6,2,6,2.0,2,1,1,1,119,99.0,2.0,4.0,685.0000000000008,1,0.7402597402597403,9
6,1,2,1.0,2,1,1,0,44,99.0,1.0,1.0,85.99999999999982,1,0.24675324675324675,7
6,2,2,1.0,1,1,1,0,34,97.0,0.0,1.0,129.99999999999997,1,0.2597402597402597,8
6,2,3,1.0,2,1,1,0,17,92.0,1.0,1.0,99.0,1,0.5194805194805194,8
2,1,2,2.0,0,1,1,0,6,93.0,1.0,1.0,64.99999999999999,0,0.3116883116883117,8
5,1,2,1.5,2,1,1,0,21,98.0,1.0,1.0,74.99999999999997,1,0.2857142857142857,8
6,1,2,1.0,1,1,0,1,38,95.0,1.0,1.0,70.00000000000003,1,0.12987012987012986,3
6,2,6,1.0,1,1,1,0,15,96.0,2.0,3.0,129.99999999999997,1,0.33766233766233766,4
5,1,2,1.0,2,1,0,1,56,90.0,1.0,1.0,50.000000000000036,0,0.12987012987012986,2
5,2,2,1.0,2,1,0,0,17,98.0,0.0,1.0,149.0,1,0.2597402597402597,7
5,1,2,1.0,2,1,1,0,4,100.0,1.0,1.0,98.00000000000004,1,0.3116883116883117,7
6,1,2,1.0,1,1,1,0,57,96.0,1.0,1.0,46.99999999999995,1,0.2077922077922078,8
5,1,1,1.0,2,1,0,1,4,95.0,1.0,1.0,44.00000000000002,1,0.3246753246753247,2
6,1,2,1.0,2,0,1,0,86,92.0,1.0,1.0,119.99999999999996,1,0.24675324675324675,9
6,2,3,1.0,2,1,1,0,47,87.0,0.0,2.0,70.00000000000003,1,0.2857142857142857,9
6,2,2,1.0,1,1,1,0,1,100.0,1.0,1.0,175.00000000000009,1,0.15584415584415584,8
5,2,6,1.0,2,1,1,1,19,100.0,3.0,3.0,499.99999999999983,1,0.24675324675324675,6
6,1,2,1.0,0,0,1,0,1,100.0,1.0,1.0,64.99999999999999,1,0.18181818181818182,4
6,1,2,1.0,0,0,1,0,5,96.0,1.0,1.0,100.00000000000004,0,0.16883116883116883,8
6,2,3,1.0,0,1,1,0,106,95.0,1.0,2.0,129.99999999999997,0,0.16883116883116883,5
5,1,2,1.5,1,0,1,0,57,98.0,1.0,1.0,99.0,1,0.22077922077922077,5
6,2,5,1.0,1,1,1,0,87,88.0,2.0,3.0,119.00000000000013,1,0.22077922077922077,5
6,2,2,1.0,2,1,1,0,15,100.0,1.0,1.0,380.00000000000006,1,0.22077922077922077,9
5,2,4,1.0,1,1,1,1,50,97.0,0.0,2.0,119.00000000000013,1,0.2857142857142857,1
4,1,2,1.0,0,1,1,0,83,98.0,1.0,1.0,100.00000000000004,1,0.35064935064935066,4
6,2,3,1.5,2,1,1,0,105,98.0,0.0,1.0,99.0,1,0.3246753246753247,2
6,2,2,2.0,2,1,1,0,15,93.0,1.0,1.0,175.00000000000009,1,0.24675324675324675,9
2,2,10,2.0,1,1,1,0,7,100.0,4.0,6.0,450.00000000000006,1,0.2597402597402597,8
5,1,2,1.0,2,1,1,0,5,96.0,1.0,1.0,88.99999999999999,1,0.12987012987012986,1
4,1,1,1.0,2,1,1,0,75,100.0,1.0,1.0,50.000000000000036,1,0.3246753246753247,3
6,1,2,1.0,1,1,1,0,22,93.0,1.0,1.0,59.00000000000002,1,0.2727272727272727,4
6,1,2,1.0,1,1,0,0,2,100.0,1.0,2.0,119.99999999999996,1,0.35064935064935066,9
5,2,2,1.5,1,0,1,0,3,87.0,2.0,2.0,119.99999999999996,1,0.2077922077922078,5
2,2,6,1.0,1,1,1,0,7,97.0,2.0,3.0,249.99999999999991,1,0.36363636363636365,6
2,1,2,1.0,2,0,1,0,3,93.0,1.0,1.0,48.99999999999999,1,0.2597402597402597,1
6,1,1,2.0,2,1,1,0,18,95.0,1.0,1.0,74.99999999999997,1,0.14285714285714285,8
6,1,1,1.0,2,1,1,0,3,80.0,1.0,1.0,81.00000000000003,0,0.1038961038961039,9
6,1,2,1.0,2,1,1,0,7,100.0,1.0,1.0,25.00000000000001,1,0.2857142857142857,1
5,2,9,2.0,2,1,1,0,45,94.0,4.0,5.0,495.00000000000085,0,0.2727272727272727,6
6,2,6,2.0,2,1,0,0,15,87.0,2.0,3.0,329.0000000000003,0,0.18181818181818182,9
6,2,3,1.0,1,1,1,0,17,94.0,1.0,1.0,125.00000000000004,1,0.18181818181818182,7
5,2,3,1.0,0,1,1,0,191,96.0,1.0,2.0,184.99999999999991,1,0.33766233766233766,6
5,1,1,1.0,1,0,1,1,48,94.0,1.0,1.0,64.99999999999999,1,0.36363636363636365,1
2,1,2,1.0,1,1,1,0,49,95.0,1.0,1.0,110.00000000000004,1,0.22077922077922077,8
6,2,2,1.0,2,1,1,0,2,100.0,1.0,1.0,100.00000000000004,1,0.24675324675324675,8
6,1,2,1.0,2,0,1,0,2,90.0,1.0,1.0,68.00000000000001,0,0.19480519480519481,8
5,1,2,1.0,2,1,1,0,1,100.0,1.0,1.0,85.99999999999982,0,0.23376623376623376,7
5,2,6,2.0,2,1,0,0,1,100.0,3.0,4.0,249.99999999999991,1,0.3116883116883117,1
6,0,1,1.0,1,1,1,1,5,100.0,1.0,1.0,45.00000000000002,1,0.3246753246753247,9
0,2,4,1.0,0,1,0,0,1,100.0,0.0,2.0,149.0,1,0.24675324675324675,1
6,2,3,1.0,2,1,1,0,63,91.0,1.0,1.0,99.0,1,0.19480519480519481,8
6,1,2,1.0,2,1,1,0,30,99.0,1.0,1.0,119.99999999999996,1,0.3116883116883117,5
6,1,2,1.0,1,1,1,1,157,94.0,1.0,1.0,89.99999999999967,1,0.2857142857142857,9
6,2,2,1.0,1,1,1,0,9,98.0,1.0,1.0,99.0,1,0.2987012987012987,7
3,2,7,2.0,2,1,1,1,14,93.0,2.0,4.0,224.9999999999998,1,0.2987012987012987,7
5,1,2,1.0,2,1,1,0,48,95.0,1.0,1.0,135.00000000000003,1,0.3116883116883117,7
6,2,2,1.0,0,1,0,1,5,90.0,0.0,1.0,95.0,1,0.23376623376623376,5
6,2,5,1.0,2,0,1,0,1,100.0,2.0,2.0,425.00000000000017,1,0.2077922077922078,9
6,1,2,1.0,1,0,0,0,13,89.0,1.0,1.0,48.99999999999999,1,0.16883116883116883,9
6,1,2,1.0,1,1,1,0,35,99.0,1.0,1.0,82.9999999999999,1,0.35064935064935066,3
6,1,2,1.0,0,1,1,0,67,94.0,1.0,1.0,69.00000000000001,0,0.15584415584415584,2
5,1,5,1.0,0,0,0,0,44,97.0,2.0,3.0,115.0,1,0.2857142857142857,4
