,property_type,room_type,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,price,host_response,amenities_ratio,regions
292,5,2,3.5,2,1,1,0,0.033892355593983105,385.0000000000005,1,0.3246753246753247,1
293,6,2,1.0,0,1,0,1,0.022088999159629565,249.99999999999991,1,0.1948051948051948,9
294,6,2,1.0,2,1,1,0,0.1805969565655994,249.99999999999991,1,0.2857142857142857,6
295,6,2,1.0,1,1,0,0,0.049754322656749964,349.99999999999983,1,0.3896103896103896,2
296,6,2,1.5,1,1,1,0,0.34664319216895406,275.00000000000057,1,0.2597402597402597,4
297,6,2,1.0,2,1,1,1,0.10037244076773087,320.00000000000017,1,0.24675324675324675,7
298,5,1,1.5,1,0,1,1,0.2799910536832235,59.99999999999999,1,0.16883116883116886,9
299,5,2,2.5,2,1,0,1,0.06967330142916177,499.99999999999983,1,0.24675324675324675,4
300,5,1,1.0,1,1,0,1,0.5169923655053171,89.99999999999967,1,0.2597402597402597,6
301,6,1,1.0,1,0,1,0,0.2987405459905336,85.00000000000001,1,0.1948051948051948,9
302,5,1,1.0,2,1,1,1,0.8169236458749425,69.00000000000001,0,0.3376623376623377,7
303,6,1,1.0,1,1,0,0,0.029970044925131015,199.99999999999991,1,0.2597402597402597,9
304,3,1,1.0,2,1,1,1,0.8347499588421905,74.00000000000003,1,0.37662337662337664,7
305,5,2,2.0,2,1,1,0,0.12677220276259035,349.99999999999983,1,0.2207792207792208,7
306,5,2,1.0,1,1,1,0,0.12875074100930953,119.99999999999996,1,0.2077922077922078,7
307,6,2,1.0,2,1,1,1,0.16089546165240892,142.00000000000014,1,0.2987012987012987,7
308,6,2,1.0,2,1,1,0,0.2497967974954824,204.0,1,0.2597402597402597,8
309,5,1,1.0,1,1,0,0,0.02997752528090085,100.00000000000004,1,0.2987012987012987,1
310,6,2,1.0,0,1,1,0,0.039946109104542354,285.00000000000057,1,0.2597402597402597,9
311,2,1,1.0,0,1,1,1,0.034448640913096906,74.99999999999997,1,0.16883116883116886,5
312,6,2,1.0,1,1,1,0,0.1605593274950608,129.99999999999997,1,0.3636363636363637,9
313,5,1,1.0,2,1,0,0,0.23523334804715254,85.00000000000001,1,0.15584415584415584,7
314,5,2,1.0,0,1,0,0,0.5756599887391911,119.00000000000013,1,0.2077922077922078,7
315,6,1,1.0,2,1,1,0,0.4397566742146926,85.00000000000001,1,0.2987012987012987,8
316,5,1,1.0,1,1,1,0,0.00999800059980007,55.00000000000002,1,0.11688311688311688,8
317,6,1,1.0,0,1,1,1,0.5567276587772041,55.00000000000002,1,0.16883116883116886,2
318,5,2,1.0,1,1,1,0,0.30967501176698603,125.00000000000004,1,0.18181818181818185,8
319,6,1,1.0,1,0,0,1,0.055449549720987264,100.00000000000004,0,0.1948051948051948,9
320,6,2,1.0,2,1,1,0,0.062297537530838325,199.0,1,0.16883116883116886,6
321,6,1,2.0,2,1,1,0,0.46903616613849947,72.0,1,0.3116883116883117,7
322,5,2,2.0,2,1,1,0,0.02995062217656057,249.99999999999991,1,0.35064935064935066,7
323,5,1,3.5,0,1,0,1,0.15533517429500993,96.0,0,0.2077922077922078,6
324,6,2,2.0,2,1,1,1,0.3555884578846834,149.99999999999997,1,0.2207792207792208,7
325,6,2,1.5,2,1,1,0,0.21667779680951627,599.0,1,0.4935064935064935,6
326,6,2,1.0,0,0,0,1,0.022209886821758985,219.00000000000003,1,0.16883116883116886,6
327,6,1,1.0,1,1,1,0,0.8320086282823661,89.99999999999967,1,0.2597402597402597,9
328,4,1,1.0,0,0,1,0,0.03994013466338355,64.99999999999999,1,0.23376623376623376,3
329,6,1,1.0,1,1,1,0,0.3808660265636591,199.0,1,0.2727272727272727,0
330,5,1,1.5,1,1,1,0,0.05199595695157506,59.99999999999999,1,0.15584415584415584,8
331,6,0,1.0,2,0,1,0,0.10465038456601541,41.000000000000036,1,0.2207792207792208,3
332,6,1,1.0,1,0,1,0,0.38927754278749427,89.99999999999967,1,0.3116883116883117,7
333,6,1,1.0,2,1,0,0,0.5998750390489416,67.00000000000004,1,0.2857142857142857,8
334,5,2,1.5,2,1,1,0,0.07951249267353368,195.0,1,0.2077922077922078,8
335,6,2,1.0,2,1,0,1,0.012494144741657035,96.0,0,0.1948051948051948,7
336,6,1,1.0,2,1,1,1,0.49020063499178934,59.99999999999999,1,0.2207792207792208,8
337,6,1,2.0,2,1,0,0,0.1527989358168419,39.99999999999998,1,0.14285714285714285,9
338,2,2,3.5,2,1,0,0,0.279635812834513,385.0000000000005,0,0.3116883116883117,5
339,6,2,1.0,2,1,0,0,0.3903305268531663,249.99999999999991,1,0.2727272727272727,4
340,6,2,1.0,1,1,1,0,0.6271815075053181,177.00000000000009,1,0.2597402597402597,9
341,6,1,1.0,1,1,1,0,0.2247822043965719,115.0,0,0.23376623376623376,9
342,6,2,1.0,2,1,1,0,0.7759091051970847,199.0,1,0.11688311688311688,0
343,6,1,2.0,2,0,1,0,0.6135896454345575,79.0,1,0.3376623376623377,3
344,6,0,1.0,1,1,0,0,0.4931793368805742,79.0,1,0.3116883116883117,5
345,5,1,1.0,1,0,1,1,0.2495014950174372,129.99999999999997,1,0.2207792207792208,7
346,6,0,2.0,2,1,1,0,0.5117410618711483,25.00000000000001,1,0.5194805194805194,3
347,5,1,1.0,2,1,1,1,0.17978600161059766,28.99999999999999,1,0.18181818181818185,8
348,5,1,2.0,0,0,0,1,0.1103709732488557,42.99999999999997,0,0.2077922077922078,7
349,6,2,1.0,1,1,1,0,0.8853105282627705,99.0,0,0.3636363636363637,7
350,5,2,1.0,1,0,1,1,0.019958131838645303,125.00000000000004,1,0.16883116883116886,5
351,5,2,1.0,1,1,0,0,0.024935795061123034,119.00000000000013,1,0.2857142857142857,8
352,6,1,1.0,1,1,1,1,0.08388583566347044,89.99999999999967,1,0.5714285714285714,8
353,6,1,1.0,2,1,1,1,0.18834975160805922,95.0,1,0.24675324675324675,9
354,6,2,1.0,1,1,0,1,0.03220783132004154,210.0,1,0.35064935064935066,3
355,1,2,2.0,1,1,1,0,0.04697761756117628,236.00000000000009,1,0.2857142857142857,7
356,4,1,1.0,1,1,1,0,0.019990007493755464,125.00000000000004,1,0.3636363636363637,8
357,6,1,1.0,2,1,1,0,0.08388583566347044,61.00000000000001,1,0.2727272727272727,8
358,6,2,1.0,2,1,1,0,0.012485377261518044,197.0,1,0.3246753246753247,1
359,4,1,1.0,0,0,0,0,0.02998201618381699,69.00000000000001,1,0.2077922077922078,1
360,6,1,1.0,2,1,1,0,0.5026915679842762,74.99999999999997,1,0.2597402597402597,9
361,6,2,1.0,2,1,1,0,0.3069908873615251,229.00000000000043,1,0.2727272727272727,6
362,6,1,1.0,1,1,1,0,0.0913858655950681,95.0,1,0.3246753246753247,9
363,4,2,2.0,2,1,1,1,0.24874807386982475,100.00000000000004,1,0.42857142857142855,7
364,6,1,1.5,1,0,1,0,0.03445545635305143,64.99999999999999,1,0.1038961038961039,9
365,6,1,1.0,0,0,1,1,0.08850727276162873,64.99999999999999,1,0.16883116883116886,9
366,6,1,2.0,2,0,1,1,0.7729721364913905,88.00000000000004,1,0.2597402597402597,8
367,4,2,1.0,2,1,1,0,0.566424495533569,133.0,1,0.3376623376623377,7
368,6,2,1.0,1,0,1,0,0.7621758359875312,99.0,0,0.12987012987012986,9
369,3,2,2.0,1,1,0,0,0.1397904713218424,160.00000000000026,1,0.5064935064935064,4
370,5,2,1.0,2,1,0,0,0.3066302518333755,235.00000000000043,1,0.2597402597402597,8
371,6,2,1.0,2,1,1,0,0.9439913337565566,275.00000000000057,1,0.07792207792207792,9
372,6,2,1.0,1,1,1,1,0.46211876283780556,129.99999999999997,1,0.2727272727272727,9
373,5,2,1.5,1,1,0,0,0.02995062217656057,199.99999999999991,1,0.2727272727272727,5
374,5,1,1.0,1,0,1,0,0.0598743955159359,55.00000000000002,1,0.23376623376623376,9
375,5,1,1.0,1,1,1,0,0.19990007493755463,46.0,1,0.4935064935064935,3
376,6,2,2.0,0,1,1,1,0.19349512931721993,249.99999999999991,1,0.4155844155844156,1
377,5,2,3.5,2,1,1,1,0.20807382882218167,117.00000000000004,0,0.1948051948051948,5
378,6,1,1.0,1,1,1,0,0.0598743955159359,119.99999999999996,0,0.14285714285714285,6
379,6,2,1.0,2,1,1,0,0.02997752528090085,199.99999999999991,1,0.1948051948051948,8
380,6,2,1.0,2,0,1,0,0.7680643413810687,79.99999999999997,1,0.2077922077922078,2
381,6,2,1.0,1,1,1,1,0.6136675863234631,119.99999999999996,0,0.2727272727272727,3
382,6,1,1.0,2,1,1,0,0.2515631714063358,98.00000000000004,1,0.3376623376623377,7
383,5,1,1.0,2,1,1,0,0.5690706316548153,110.99999999999996,1,0.07792207792207792,0
384,6,1,1.0,0,0,0,0,0.012496095580101535,95.0,0,0.09090909090909093,9
385,6,2,1.0,2,1,0,0,0.2517047804527908,104.99999999999996,0,0.2597402597402597,7
386,6,2,1.0,2,1,1,1,0.03296454509560992,345.00000000000045,1,0.24675324675324675,2
387,5,1,1.0,2,1,1,0,0.19990007493755463,160.00000000000026,1,0.18181818181818185,6
388,6,2,1.0,1,1,0,0,0.18801070530938313,149.99999999999997,1,0.18181818181818185,9
389,6,1,1.0,0,1,0,0,0.019990007493755464,108.00000000000004,1,0.3636363636363637,9
390,6,2,1.0,1,1,1,0,0.3282094439395374,119.00000000000013,0,0.23376623376623376,8
391,6,1,1.0,2,1,1,1,0.46903616613849947,144.99999999999997,1,0.35064935064935066,9
392,6,2,1.0,2,1,0,0,0.11908067347257666,249.99999999999991,1,0.2597402597402597,6
393,6,2,1.0,1,1,1,0,0.06981176202167166,98.00000000000004,1,0.2857142857142857,9
394,6,1,1.0,0,1,0,0,0.03221897397089212,110.99999999999996,1,0.24675324675324675,9
395,5,2,1.0,1,1,0,0,0.7634655950483208,56.00000000000002,0,0.23376623376623376,4
396,6,2,1.0,2,1,1,1,0.15365145287738807,125.00000000000004,1,0.18181818181818185,9
397,5,2,1.0,2,1,1,1,0.5525678051800397,149.99999999999997,0,0.1948051948051948,6
398,6,1,1.0,2,1,0,1,0.3023952079692431,199.0,1,0.2857142857142857,9
399,3,0,2.0,2,0,1,1,0.6331218886331332,50.000000000000036,0,0.2857142857142857,7
400,6,2,1.5,1,1,1,0,0.20721105891908898,395.00000000000006,1,0.42857142857142855,6
401,6,2,1.0,0,1,0,1,0.35379233570712,99.0,1,0.2597402597402597,5
402,6,1,1.0,1,1,1,0,0.08475698657294427,62.99999999999999,1,0.2077922077922078,2
403,6,2,1.0,2,1,1,0,0.13524068651867785,159.0,1,0.35064935064935066,3
404,6,2,1.0,1,1,1,1,0.14414617361614407,115.0,0,0.2987012987012987,7
405,5,2,3.0,1,1,1,0,0.13638197836874502,179.0,1,0.4545454545454545,3
406,6,2,1.0,0,0,1,0,0.019975046777556894,149.99999999999997,1,0.2077922077922078,8
407,6,1,1.0,1,0,0,1,0.1743154295918656,59.00000000000002,1,0.2727272727272727,9
408,4,2,1.0,2,0,1,0,0.15780596863049431,119.99999999999996,1,0.2077922077922078,4
409,6,1,1.0,2,1,1,0,0.8962280692723535,69.00000000000001,1,0.23376623376623376,9
410,4,2,1.0,1,1,0,0,0.13997900472381908,295.0000000000001,1,0.2987012987012987,6
411,5,1,1.5,1,1,1,0,0.08389402488653953,59.99999999999999,0,0.2597402597402597,8
412,6,2,1.0,1,1,0,0,0.009997001349325355,133.99999999999997,1,0.12987012987012986,9
413,6,2,1.0,2,1,1,1,0.12517669774492482,179.0,1,0.2987012987012987,1
414,6,1,1.0,2,1,1,1,0.08189266356489211,59.99999999999999,1,0.3116883116883117,9
415,6,1,1.0,2,1,1,0,0.07423739685708021,48.99999999999999,1,0.1038961038961039,9
416,6,2,2.0,2,1,1,0,0.3439350915609075,175.00000000000009,1,0.3636363636363637,7
417,6,1,1.0,0,0,1,0,0.1595221492563955,149.99999999999997,1,0.3116883116883117,9
418,6,2,1.0,1,1,0,0,0.04992516832922944,98.00000000000004,1,0.2077922077922078,9
419,5,2,1.0,2,1,1,0,0.6308411763474141,275.00000000000057,1,0.24675324675324675,4
420,6,1,1.0,2,1,1,0,0.17885894254136195,48.99999999999999,0,0.3116883116883117,7
421,6,2,1.0,1,1,1,1,0.34784638244360916,129.99999999999997,0,0.3246753246753247,7
422,3,1,1.0,1,1,1,0,0.35422490760970304,67.00000000000004,1,0.2597402597402597,1
423,5,1,1.0,1,0,1,0,0.009997001349325355,67.00000000000004,1,0.24675324675324675,4
424,5,2,1.0,1,0,0,0,0.07972542013655334,199.99999999999991,1,0.2597402597402597,1
425,6,2,1.5,1,1,0,1,0.06941248035268512,138.00000000000006,1,0.24675324675324675,2
426,4,2,3.0,0,1,1,1,0.02993719775796795,267.99999999999994,1,0.2987012987012987,0
427,6,2,1.0,2,1,1,0,0.12529156447541653,175.00000000000009,1,0.2077922077922078,0
428,6,2,1.0,0,0,1,1,0.4242740942106766,199.99999999999991,1,0.4545454545454545,2
429,6,1,1.0,2,1,1,1,0.762001724516466,149.0,1,0.4805194805194805,9
430,5,1,1.0,1,1,1,1,0.7813712854201945,57.99999999999999,1,0.15584415584415584,3
431,6,1,1.0,2,1,1,0,0.10357273644970011,129.99999999999997,1,0.23376623376623376,9
432,3,2,1.0,1,1,0,0,0.08134097861487934,128.99999999999997,1,0.2207792207792208,7
433,6,2,1.0,2,1,1,0,0.6984930459231283,275.00000000000057,1,0.23376623376623376,8
434,4,1,1.0,2,1,1,0,0.45077605541188787,144.00000000000014,1,0.2077922077922078,9
435,6,2,1.0,1,1,1,0,0.1386070677545818,299.0000000000004,1,0.18181818181818185,9
436,6,1,1.0,0,0,1,0,0.009996501836428782,59.99999999999999,1,0.2207792207792208,9
437,5,1,1.0,1,0,1,0,0.554567041545281,44.00000000000002,1,0.2207792207792208,2
438,5,1,1.0,2,1,1,0,0.0813367744035513,59.99999999999999,1,0.3246753246753247,1
439,6,1,1.0,0,1,1,0,0.23064671748456309,85.00000000000001,1,0.2207792207792208,9
440,6,1,2.0,0,1,1,0,0.019990007493755464,30.000000000000004,1,0.23376623376623376,7
441,6,1,1.0,0,1,0,0,0.02997752528090085,48.99999999999999,1,0.15584415584415584,8
442,6,2,1.0,1,1,0,0,0.019975046777556894,125.00000000000004,1,0.14285714285714285,8
443,6,1,1.0,2,1,0,1,0.04956815970966096,88.99999999999999,1,0.12987012987012986,4
444,1,2,1.0,2,1,1,0,0.2168672097125977,138.00000000000006,1,0.3246753246753247,7
445,5,2,3.0,1,1,1,0,0.04960717824150014,749.9999999999999,1,0.2857142857142857,7
446,6,1,1.0,0,1,1,0,0.5461319887445475,94.0,1,0.2207792207792208,3
447,5,1,0.5,0,1,1,0,0.012485377261518044,70.00000000000003,1,0.2597402597402597,9
448,6,1,1.0,0,1,1,0,0.02998201618381699,72.0,0,0.11688311688311688,9
449,5,1,1.0,1,1,1,1,0.21897323306307984,95.0,1,0.2987012987012987,4
450,5,1,1.0,2,1,0,1,0.11488916405585825,50.000000000000036,1,0.1948051948051948,8
451,5,2,1.0,2,1,1,1,0.07465089026901592,159.0,0,0.12987012987012986,7
452,4,2,2.0,0,1,0,0,0.019974050590399327,199.99999999999991,1,0.1948051948051948,8
453,6,1,1.0,2,0,1,0,0.8433813163971785,34.99999999999999,1,0.2987012987012987,9
454,6,2,1.0,2,1,1,0,0.8055803408879003,164.9999999999998,1,0.24675324675324675,7
455,2,1,1.0,1,1,1,0,0.04992267972327474,88.99999999999999,1,0.24675324675324675,1
456,3,2,1.0,2,1,1,0,0.5755798690465639,92.99999999999994,1,0.2207792207792208,7
457,5,2,1.5,1,1,0,0,0.4280872216282414,144.99999999999997,0,0.2597402597402597,3
458,6,2,1.0,1,1,1,0,0.2987544186388956,85.00000000000001,1,0.23376623376623376,8
459,3,2,2.0,2,0,1,0,0.02991337663005986,649.9999999999992,1,0.3636363636363637,9
460,5,1,1.0,1,1,1,0,0.08829677859908457,59.99999999999999,1,0.4545454545454545,9
461,6,1,1.0,2,0,1,0,0.00999250842696695,30.000000000000004,1,0.16883116883116886,8
462,6,2,1.0,1,1,1,0,0.16755478676221755,142.00000000000014,1,0.2727272727272727,6
463,5,1,0.5,0,0,0,0,0.02998201618381699,59.99999999999999,1,0.2597402597402597,7
464,6,1,1.0,0,1,0,0,0.0199850168539339,100.00000000000004,0,0.2077922077922078,9
465,6,2,1.0,2,0,1,0,0.219024136572981,149.99999999999997,1,0.3376623376623377,8
466,6,2,2.0,2,1,1,1,0.7678538057901172,685.0000000000008,1,0.7402597402597403,9
467,6,1,1.0,2,1,1,0,0.40603469605659476,85.99999999999982,1,0.24675324675324675,7
468,6,2,1.0,1,1,1,0,0.330705504275607,129.99999999999997,1,0.2597402597402597,8
469,6,2,1.0,2,1,1,0,0.18159242862068797,99.0,1,0.5194805194805194,8
470,2,1,2.0,0,1,1,0,0.06436005038535784,64.99999999999999,0,0.3116883116883117,8
471,5,1,1.5,2,1,1,0,0.20946653962094772,74.99999999999997,1,0.2857142857142857,8
472,6,1,1.0,1,1,0,1,0.37128429624698395,70.00000000000003,1,0.12987012987012986,3
473,6,2,1.0,1,1,1,0,0.1539778151058911,129.99999999999997,1,0.3376623376623377,4
474,5,1,1.0,2,1,0,1,0.5281608872204938,50.000000000000036,0,0.12987012987012986,2
475,5,2,1.0,2,1,0,0,0.17087368943449946,149.0,1,0.2597402597402597,7
476,5,1,1.0,2,1,1,0,0.03995607246715571,98.00000000000004,1,0.3116883116883117,7
477,6,1,1.0,1,1,1,0,0.510415925149892,46.99999999999995,1,0.2077922077922078,8
478,5,1,1.0,2,1,0,1,0.042061011686753615,44.00000000000002,1,0.3246753246753247,2
479,6,1,1.0,2,0,1,0,0.6827547437299267,119.99999999999996,1,0.24675324675324675,9
480,6,2,1.0,2,1,1,0,0.4749898536241153,70.00000000000003,1,0.2857142857142857,9
481,6,2,1.0,1,1,1,0,0.009996501836428782,175.00000000000009,1,0.15584415584415584,8
482,5,2,1.0,2,1,1,1,0.1861761151365437,499.99999999999983,1,0.24675324675324675,6
483,6,1,1.0,0,0,1,0,0.009996501836428782,64.99999999999999,1,0.18181818181818185,4
484,6,1,1.0,0,0,1,0,0.05199595695157506,100.00000000000004,0,0.16883116883116886,8
485,6,2,1.0,0,1,1,0,0.7444326864538611,129.99999999999997,0,0.16883116883116886,5
486,5,1,1.5,1,0,1,0,0.502656447447469,99.0,1,0.2207792207792208,5
487,6,2,1.0,1,1,1,0,0.7021839796061685,119.00000000000013,1,0.2207792207792208,5
488,6,2,1.0,2,1,1,0,0.14829694920392752,380.00000000000006,1,0.2207792207792208,9
489,5,2,1.0,1,1,1,1,0.45779177443833396,119.00000000000013,1,0.2857142857142857,1
490,4,1,1.0,0,1,1,0,0.6461737049721179,100.00000000000004,1,0.35064935064935066,4
491,6,2,1.5,2,1,1,0,0.7308781414822815,99.0,1,0.3246753246753247,2
492,6,2,2.0,2,1,1,0,0.15917863499175333,175.00000000000009,1,0.24675324675324675,9
493,2,2,2.0,1,1,1,0,0.06930693069306931,450.00000000000006,1,0.2597402597402597,8
494,5,1,1.0,2,1,1,0,0.05199595695157506,88.99999999999999,1,0.12987012987012986,1
495,4,1,1.0,2,1,1,0,0.5999424082930731,50.000000000000036,1,0.3246753246753247,3
496,6,1,1.0,1,1,1,0,0.23013005547630375,59.00000000000002,1,0.2727272727272727,4
497,6,1,1.0,1,1,0,0,0.019987012661284352,119.99999999999996,1,0.35064935064935066,9
498,5,2,1.5,1,0,1,0,0.03443502215750909,119.99999999999996,1,0.2077922077922078,5
499,2,2,1.0,1,1,1,0,0.07179203981759932,249.99999999999991,1,0.3636363636363637,6
500,2,1,1.0,2,0,1,0,0.032230128194515505,48.99999999999999,1,0.2597402597402597,1
501,6,1,2.0,2,1,1,0,0.18613166233298417,74.99999999999997,1,0.14285714285714285,8
502,6,1,1.0,2,1,1,0,0.037464893111355466,81.00000000000003,0,0.1038961038961039,9
503,6,1,1.0,2,1,1,0,0.06980829044047548,25.00000000000001,1,0.2857142857142857,1
504,5,2,2.0,2,1,1,0,0.4293900948926451,495.00000000000085,0,0.2727272727272727,6
505,6,2,2.0,2,1,0,0,0.16937532890015505,329.0000000000003,0,0.18181818181818185,9
506,6,2,1.0,1,1,1,0,0.17785696451044206,125.00000000000004,1,0.18181818181818185,7
507,5,2,1.0,0,1,1,0,0.8933528065356684,184.99999999999991,1,0.3376623376623377,6
508,5,1,1.0,1,0,1,1,0.4547159332106608,64.99999999999999,1,0.3636363636363637,1
509,2,1,1.0,1,1,1,0,0.45828429239087426,110.00000000000004,1,0.2207792207792208,8
510,6,2,1.0,2,1,1,0,0.019990007493755464,100.00000000000004,1,0.24675324675324675,8
511,6,1,1.0,2,0,1,0,0.022208517489360154,68.00000000000001,0,0.1948051948051948,8
512,5,1,1.0,2,1,1,0,0.009996501836428782,85.99999999999982,0,0.23376623376623376,7
513,5,2,2.0,2,1,0,0,0.009969143409242986,249.99999999999991,1,0.3116883116883117,1
514,6,0,1.0,1,1,1,1,0.04993014665783824,45.00000000000002,1,0.3246753246753247,9
515,0,2,1.0,0,1,0,0,0.009989516508612453,149.0,1,0.24675324675324675,1
516,6,2,1.0,2,1,1,0,0.568954587151956,99.0,1,0.1948051948051948,8
517,6,1,1.0,2,1,1,0,0.2899261265702528,119.99999999999996,1,0.3116883116883117,5
518,6,1,1.0,1,1,1,1,0.857897880346619,89.99999999999967,1,0.2857142857142857,9
519,6,2,1.0,1,1,1,0,0.09142357770462549,99.0,1,0.2987012987012987,7
520,3,2,2.0,2,1,1,1,0.14828312185497905,224.9999999999998,1,0.2987012987012987,7
521,5,1,1.0,2,1,1,0,0.4508483401867415,135.00000000000003,1,0.3116883116883117,7
522,6,2,1.0,0,1,0,1,0.05545295979753924,95.0,1,0.23376623376623376,5
523,6,2,1.0,2,0,1,0,0.00998304322753929,425.00000000000017,1,0.2077922077922078,9
524,6,1,1.0,1,0,0,0,0.14448012295417578,48.99999999999999,1,0.16883116883116886,9
525,6,1,1.0,1,1,1,0,0.33322756359139294,82.9999999999999,1,0.35064935064935066,3
526,6,1,1.0,0,1,1,0,0.5802877979395022,69.00000000000001,0,0.15584415584415584,2
527,5,1,1.0,0,0,0,0,0.41240536704769537,115.0,1,0.2857142857142857,4
528,6,2,1.0,2,0,0,1,0.01249316966499877,175.00000000000009,1,0.14285714285714285,9
529,6,1,1.0,1,0,1,0,0.5020053124011987,54.00000000000001,0,0.18181818181818185,7
530,6,2,1.0,1,1,0,0,0.7306468129971966,108.99999999999996,1,0.2857142857142857,6
531,4,2,1.0,1,0,1,0,0.12396191510861802,199.99999999999991,1,0.23376623376623376,6
532,6,2,1.0,0,1,1,0,0.019990007493755464,152.9999999999997,1,0.3246753246753247,8
533,5,2,2.5,2,1,1,0,0.21845444086396762,499.99999999999983,1,0.35064935064935066,6
534,2,2,2.5,2,1,1,1,0.07917688016355612,249.99999999999991,1,0.35064935064935066,1
535,6,2,1.0,1,1,1,0,0.0994594152875741,126.99999999999987,1,0.18181818181818185,9
536,5,2,1.0,1,1,1,0,0.15265643638971343,175.00000000000009,1,0.3636363636363637,1
537,6,1,1.0,2,1,1,0,0.1472623976584216,64.99999999999999,1,0.24675324675324675,8
538,6,2,1.0,2,1,1,0,0.07195494974565272,235.00000000000043,1,0.14285714285714285,7
539,5,1,1.0,0,0,0,0,0.019990007493755464,74.99999999999997,1,0.1948051948051948,1
540,5,1,1.0,1,1,0,1,0.0776475424429469,37.99999999999999,1,0.15584415584415584,3
541,6,2,1.0,2,1,1,1,0.7212093532693236,230.00000000000026,0,0.2987012987012987,9
542,5,1,1.0,2,1,1,0,0.04202617469807039,44.00000000000002,1,0.15584415584415584,7
543,6,1,1.0,0,1,1,1,0.27033741865521266,44.00000000000002,1,0.1948051948051948,8
544,6,2,1.0,1,1,1,0,0.14884355082554923,110.00000000000004,1,0.2207792207792208,6
545,2,1,1.0,2,1,1,0,0.7324096128940435,45.00000000000002,1,0.24675324675324675,0
546,6,1,1.0,1,1,1,0,0.1768738817220884,74.00000000000003,1,0.2727272727272727,9
547,6,1,1.5,2,1,1,1,0.44304532670227353,224.9999999999998,0,0.2727272727272727,9
548,6,1,1.0,2,1,0,0,0.4151705927290991,59.99999999999999,1,0.2207792207792208,8
549,6,1,1.0,2,1,1,0,0.25882501323092155,59.99999999999999,1,0.2597402597402597,1
550,5,1,1.5,0,0,0,1,0.2947087510752656,104.99999999999996,0,0.3116883116883117,8
551,5,2,1.5,1,1,1,0,0.16834158719231307,199.99999999999991,1,0.2597402597402597,0
552,6,1,1.0,0,0,0,0,0.00999800059980007,149.99999999999997,1,0.18181818181818185,0
553,3,1,1.0,1,1,0,1,0.7032375219349675,89.99999999999967,1,0.14285714285714285,8
554,6,2,2.0,2,1,1,0,0.019947209748813373,249.99999999999991,1,0.24675324675324675,6
555,5,2,1.0,2,1,0,1,0.5563686661317765,90.99999999999996,1,0.24675324675324675,7
556,5,2,1.0,1,1,1,0,0.41781940480124063,125.00000000000004,1,0.18181818181818185,7
557,5,1,1.0,2,1,1,0,0.0616593854847308,100.00000000000004,1,0.2727272727272727,8
558,6,2,1.0,1,1,1,0,0.4467292859694665,289.99999999999994,0,0.11688311688311688,9
559,1,2,1.0,2,1,1,1,0.3810387941055741,249.99999999999991,1,0.2987012987012987,8
560,5,1,1.5,2,1,1,0,0.1692149713508758,37.99999999999999,1,0.3116883116883117,7
561,6,1,2.0,2,1,1,0,0.5464092850566473,48.99999999999999,1,0.2077922077922078,8
562,6,2,1.0,2,1,0,0,0.012485377261518044,110.00000000000004,0,0.15584415584415584,8
563,5,1,1.0,2,1,0,0,0.03223570965237958,37.99999999999999,1,0.18181818181818185,4
